SOLICITUD;ESTADO_SOLICITUD;F_SOLCIITUD;F_CARGUE_SOLICITUD;Tipo_Op;ORIGEN;DESTINO;OBSERVACIONES;VIAJE;PLACA;FECHA CITA;CLIENTE;CANAL DE DISTRIBUCIÓN;NEGOCIO;CUMPLE;SEGUIMIENTO;CAUSA;ASIGNADA ;ABECEDARIO;CONS;MES;DIA;CITA REPRO.;TIPOLOGIA;PROPIETARIO;ConductorNombre;ConductorCel;
S2-355900;Confirmada;30/03/2019;30/03/2019;NACIONAL;MADRID;SOLEDAD;CARGUE DE HOY PARA HOY: COLOMBIANA DE COMERCIO S.A.(BQLL):CITA 03.04.2019_8HR;VS-805920;VZD601;3/04/2019 8:00;COLOMBIANA DE COMERCIO S.A.;MAYORISTA ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-356069;Confirmada;30/03/2019;1/04/2019;NACIONAL;SOPO;DOSQUEBRADAS;03 ABRIL CITA CRITICA  EN ARMETALES S.A. (CHINCHINA) / VARIANTE CHINCHINA FRENTE A / 17174 CHINCHINA--- ENTREGAR EN  PLATAFORMA XD EJE CAFETERO DOSQUEBRADAS----VIAJE SINERGIA;VS-806090;STI853;3/04/2019 8:00;ARMETALES S.A. ;MAYORISTA ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-357153;Confirmada;2/04/2019;2/04/2019;NACIONAL;MADRID;IBAGUE;ENTREGA MIERCOLES 3 DE ABRIL AM 3 CLIENTES CLIENTE ENTREPARQUES COMUNICAR A AL OBRA DÍA DE LLEGADA, SOLICITAN QUE EL MATERIAL,LLEGUE ESTIBADO Y EN CARRO DES CARROZADO PARA DESCARGAR CON TORRE GRÚA, POR SER ZONA CÉNTRICA DEBEN ESTAR MUY TEMPRANO EN LA OBRA;VS-807321;SET315;3/04/2019 8:00;PRODIVERSO;CONTRUCTOR ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-356092;Confirmada;30/03/2019;1/04/2019;CROSSDOCKING TRAMO 1;GIRARDOTA;GALAPA;CEDIS GALAPA: CITA CRITICA 03.04.2019_08HR //;;SZX585;3/04/2019 8:00;CD GALAPA;#N/A;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-356118;Confirmada;30/03/2019;1/04/2019;CROSSDOCKING TRAMO 1;MADRID;GALAPA;CEDIS GALAPA: CITA CRITICA 03.04.2019_08HR //;VS-806266;WLR060;3/04/2019 8:00;CD GALAPA;#N/A;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-356669;;1/04/2019;2/04/2019;NACIONAL;MOSQUERA;CARTAGENA;"CARGAR EN CD SAN FRANCISCO ENTREGAR EN VALLEDUPAR EN SANTA MARTA BARRANQUILLA Y EN CARTAGENA 1 CLIENTE EN CADA CIUDAD, SE NECESITA VH CARROZADO , CITA DE ENTREGA MIERCOLES 3 DE ABRIL. 
";;WCW597;3/04/2019 8:00;CEDI;#N/A;ARCESA;SI;;;;;;;;;;;;;
S2-356766;Confirmada;1/04/2019;2/04/2019;NACIONAL;SABANETA;TULUA;FEDUSE CITA MIERCOLES 3 DE ABRIL 8 AM;VS-806946;SNT467;3/04/2019 8:00;FEDUSE ;#N/A;SUMICOL;SI;;;;;;;;;;;;;
S2-357023;Confirmada;1/04/2019;2/04/2019;URBANO;MADRID;BOGOTA;03 ABR N CITA CRITICA EN EN AC29  AC CD HC VENECIA  CITA DE 6 AM A 8 AM----EN CERAMICAS EL PARAISO / CARRERA 20 SUR NO. 45-93 / BOGOTA D.C.;VS-807151;SUA239;3/04/2019 8:00;AC CD HC VENECIA;ALMACENES CORONA;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-357151;Confirmada;2/04/2019;2/04/2019;NACIONAL;MADRID;DUITAMA;CITA ALMACEN DE MATERIALES DUITAMA MIERCOLES 3 DE ABRIL AM 3 CLIENTES 2 CIUDADES;VS-807293;SSQ648;3/04/2019 8:00;PRODIVERSO;CONTRUCTOR ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-357176;;2/04/2019;2/04/2019;URBANO;YUMBO;CALI;COLOMBIANA DE COMERCIO YUMBO CITA MIERCOLES 03 ABRIL 8:00 A.M// COVAL COMERCIALPELAEZ BEDOYA JAIRO;;;3/04/2019 8:00;COLOMBIANA DE COMERCIO S.A.;MAYORISTA ;SUMICOL;SI;;;;;;;;;;;;;
S2-357262;;2/04/2019;2/04/2019;URBANO;SOPO;MADRID;AC CD TC MOSQUERA-PRODIVERSOS CIBELES / BOLIVAR- ENTRELOMAS / BOLIVAR-03 DE ABRIL CORONA CITA DE 6 AM A 8 AM--OJO LAS OBRAS REQUIEREN DOCUMENTOS NIVEL 5;;;3/04/2019 8:00;AC CD TC MOSQUERA;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-357244;Confirmada;2/04/2019;2/04/2019;NACIONAL;SOACHA;IBAGUE;"""CANARIA / CL 10 NO 15 45 / RICAURTE  LUNES A VIERNES DE 7 A 4) // SODIMAC IBAGUE CITA MIE";VS-807399;SRN301;3/04/2019 8:00;SD IBAGUE;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-357281;;2/04/2019;2/04/2019;URBANO;SOPO;BOGOTA;AC CD TC QUIRIGUA-03 DE ABRIL CITA DE 6 AM A 8 AM CITA ADICIONAL;;;3/04/2019 8:00;AC CD TC QUIRIGUA;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-357265;Confirmada;2/04/2019;2/04/2019;URBANO;SOPO;BOGOTA;AC CD HC VENECIA-PRODIVERSO OPORTO-03 DE ABRIL CORONA CITA DE 6 AM A 8 AM--EL OTROCLIENTE ANTES DE LAS 12 M;VS-807381;TLM007;3/04/2019 8:00;AC CD HC VENECIA;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-357272;;2/04/2019;2/04/2019;URBANO;SOPO;LA CALERA;AC CD TC AUTONORTE 138-PRODIVERSO MONTEMADERO-03 DE ABRIL CORONA CITA DE 6 AM A 8 AM--EL OTRO CLIENTE ANTES DE LAS 12 M;;;3/04/2019 8:00;AC CD TC AUTONORTE 138;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-357305;;2/04/2019;2/04/2019;URBANO;YUMBO;CALI;TC CALI CITA MIERCOLES 03 ABRIL 6:00 A.M// TC CHIPICHAPE CITA MIERCOLES 03 ABRIL 8:00 A.M//;;;3/04/2019 8:00;AC CD HC CHIPICHAPE;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-357308;;2/04/2019;2/04/2019;URBANO;MADRID;CAJICA;03 ABR CITA CRITICA EN AC50  AC CD TC MOSQUERA DE 6 AM A 8 AM---EN OC 4500003002 / SLACOL / KM 10 + 600 AUTOPISTA MEDELLIN VRDA LA P / TENJO---EN OC 79800244 / HATO GRANDE / BOLIVAR / CRA 11 E N° 5-28 / CAJICA;;;3/04/2019 8:00;AC CD TC MOSQUERA;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-357314;;2/04/2019;2/04/2019;CROSSDOCKING TRAMO 2;MADRID;BOGOTA;03  ABR CITA CRITICA EN AC 54 AC BODEGA EL DORADO DE 7 AM A 8 AM---EN TORRES DE SAN RAFAEL;;;3/04/2019 8:00;AC HC DORADO ;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-357317;Confirmada;2/04/2019;2/04/2019;CROSSDOCKING TRAMO 2;MADRID;BOGOTA;03 ABR  CITA CRITICA EN AC29  AC CD HC VENECIA  CITA DE 6 AM A 8 AM---EN SERRANIA DE LOS NOGALES;;;3/04/2019 8:00;AC CD HC VENECIA;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-357328;;2/04/2019;2/04/2019;CROSSDOCKING TRAMO 2;MADRID;BOGOTA;03 ABR CITA CRITICA EN  AC05 AC CD TC FONTIBON DE 6 AM A 8 AM--;;;3/04/2019 8:00;AC CD TC FONTIBON;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-357330;;2/04/2019;2/04/2019;URBANO;MADRID;BOGOTA;03 ABR CITA CRITICA EN  AC05 AC CD TC FONTIBON DE 6 AM A 8 AM--EN  CERAMICA CERIMCO SAS;;;3/04/2019 8:00;AC CD TC FONTIBON;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-357397;;2/04/2019;2/04/2019;URBANO;SABANETA;MEDELLIN;ELECTRICAS DE MEDELLIN - COMERCIAL S.A.S CITA MIERCOLES 03 ABRIL 8AM LLEVA 2 PUNTOS DE ENVIO;;;3/04/2019 8:00;COMERCIAL CALDAS S.A.;#¡REF!;GAMMA;SI;;;;;;;;;;;;;
S2-357420;Confirmada;2/04/2019;2/04/2019;URBANO;MADRID;BOGOTA;03 ABRIL CITA EN ROMERO DE POVEDA DOLORES / CL 43 80 B 22 SUR / BOGOTA D.C. PERSONA DE DESCARGUE CON ARL AL DIA Y EPP----LLEVA ZONA DE SUEÑOS EN  SODIMAC COL. S.A. (SUR)---NOTA DE ZONA DE SUEÑOS ESTAN REPORTANDO Q LES ESTA LLEGANDO EL PORDUCTO ROTO. POR F;VS-807511;TKJ799;3/04/2019 8:00;PRODIVERSO;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-357424;;2/04/2019;2/04/2019;CROSSDOCKING TRAMO 2;MADRID;BOGOTA;03 ABR CITA CRITICA EN   AC01 AC CD HC AUTOPISTA NORTE DE 6 AM A 8 AM----- NOTA ESTE VH LLEVA ZONA DE SUEÑOS EN  EN SODIMAC COL. S.A. (CAJICA)--EN SODIMAC COL. S.A. (CALLE 80)--EN SODIMAC COL. S.A. (CEDRITOS)---EN SODIMAC COL. S.A. (MOSQUERA)---EN SODIMAC;;;3/04/2019 8:00;AC CD HC AUTOPISTA NORTE;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-357225;Confirmada;2/04/2019;2/04/2019;URBANO;CALDAS;ITAGUI;JUAN D HOYOS CITA MIERCOLES 3 DE ABRIL 9AM//UNIVENTAS;VS-807386;BAX569;3/04/2019 9:00;JUAN D HOYOS;#¡REF!;LOCERIA;SI;;;;;;;;;;;;;
S2-356630;;1/04/2019;2/04/2019;URBANO;GIRARDOTA;MEDELLIN;CITA SD INDUSTRAILES EL DIA 3 DE ABRIL MIERCOLES 7:00 AM/SD ENVIGADO 9:00 AM 3 DE BARIL MIERCOLES /OBRA;;;3/04/2019 9:00;SD ENVIGADO;AUTOSERVICO ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-357436;;2/04/2019;2/04/2019;URBANO;SABANETA;MEDELLIN;SABANETA- MEDELLIN AC CD HC SABANETA CITA MIERCOLES 03 ABRIL 6AM-11AM  // AC CD TC GUAYABAL CITA MIERCOLES 03 ABRIL 7-9AM 747375 9,5 2;;;3/04/2019 9:00;AC CD TC GUAYABAL;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-357321;;2/04/2019;3/04/2019;CROSSDOCKING TRAMO 2;GIRARDOTA;MEDELLIN;URBANO GRIVAL: REPARES CITA CRITICA ABRIL 03 A LAS 9:30 A.M.;;;3/04/2019 9:30;REPARES S.A.;#¡REF!;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-356080;Confirmada;30/03/2019;1/04/2019;NACIONAL;MADRID;DOSQUEBRADAS;03 ABRIL CITA CRITICA ENTREGAR EN  PLATAFORMA XD EJE CAFETERO DOSQUEBRADAS---VIAEJE SINERGIA;VS-806670;SZQ588;3/04/2019 10:00;PRODIVERSO;CONTRUCTOR ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-356429;Confirmada;31/03/2019;1/04/2019;CROSSDOCKING TRAMO 1;SOPO;GALAPA;CEDIS GALAPA: CITA CRITICA 03.04.2019_10HR //;VS-806517;WZG061;3/04/2019 10:00;CD GALAPA;#N/A;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-356681;;1/04/2019;2/04/2019;URBANO;BARRANQUILLA;BARRANQUILLA;OJO SOLO PUEDE LLEGAR A LAS 10 AM O 5 MINUTOS ANTES SODIMAC COL. S.A. (BARRANQUILLA CR 53) CITA MIERCOLES 3 DE ABRIL 10 AM EL TRANSPORTADOR DEBE LLAMAR AL CEL 318 4652004 VICTOR GONZALEZ FLOREZ ;;;3/04/2019 10:00;SD BARRANQUILLA;AUTOSERVICO ;SUMICOL;SI;;;;;;;;;;;;;
S2-356691;;1/04/2019;2/04/2019;NACIONAL;BARRANQUILLA;SANTA MARTA;AC CD HC SANTA MARTA  CITA MIERCOLES 3 DE ABRIL 6 AM// SODIMAC COL. S.A. (SANTA MARTA) CITA MIERCOLES 3 DE ABRIL 10 AM;;;3/04/2019 10:00;SD SANTA MARTA;AUTOSERVICO ;SUMICOL;SI;;;;;;;;;;;;;
S2-356710;;1/04/2019;2/04/2019;NACIONAL;BARRANQUILLA;AGUACHICA;SODIMAC COL. S.A. (VALLEDUPAR) CITA MIERCOLES 3 DE ABRIL 6 AM// AC HA VALLEDUPAR CITA MIERCOLES 3 DE ABRIL 10 AM//CHP MATERIALES PARA CONSTRUCCION(AGU);;;3/04/2019 10:00;AC CD HC VALLEDUPAR;ALMACENES CORONA;SUMICOL;SI;;;;;;;;;;;;;
S2-357228;Confirmada;2/04/2019;2/04/2019;URBANO;SOACHA;BOGOTA;AC BODEGA EL DORADO CITA MIERCOLES 03 ABRIL 6:00 A.M// SODIMAC DORADO CITA MIERCOLES 03 ABRIL 10:00 A.M//DECORADOS Y ACABADOS;VS-807341;XHB081;3/04/2019 10:00;SD DORADO;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-357332;;2/04/2019;2/04/2019;CROSSDOCKING TRAMO 2;MADRID;BOGOTA;03 ABR CITA  CRITICA  EN AC06 AC CD TC KENNEDY DE 6 AM A 10 AM---- EN MAXCERAMICA AVENIDA 68;;;3/04/2019 10:00;AC CD TC KENNEDY;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-357432;;2/04/2019;3/04/2019;URBANO;SABANETA;MEDELLIN;MEDELLIN MUNDO ALIANZA S.A. CITA MIERCOLES 03 ABRIL 10AM 747344 16,7 1;;;3/04/2019 10:00;MUNDO ALIANZA S.A.;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-357440;;2/04/2019;3/04/2019;URBANO;SABANETA;MEDELLIN;ITAGUI -MEDELLIN TEXCOMERCIAL S.A.S. (ITAGUI) CITA MIERCOLES 03 ABRIL 10 AM // MUNDO ALIANZA S.A. CITA MIERCOLES 03 ABRIL 1 PM 747445 8,7 2;;;3/04/2019 10:00;TEXCOMERCIAL S.A.S. (ITAGUI);#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-356431;Confirmada;31/03/2019;1/04/2019;CROSSDOCKING TRAMO 1;GIRARDOTA;GALAPA;CEDIS GALAPA: CITA CRITICA 03.04.2019_11HR //;;TGK776;3/04/2019 11:00;CD GALAPA;#N/A;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-357218;;2/04/2019;2/04/2019;URBANO;SOACHA;BOGOTA;SODIMAC SUR CITA MIERCOLES 03 ABRIL 6:00 A.M// SODIMAC SOACHA CITA MIERCOLES 03 ABRIL 11:00 A.M;;;3/04/2019 11:00;SD SOACHA;AUTOSERVICO ;SUMICOL;SI;;;;;;;;;;;;;
S2-357431;;2/04/2019;2/04/2019;URBANO;SABANETA;GIRARDOTA;BELLO- GIRARDOTA SODIMAC COL. S.A. (BELLO) CITA MIERCOLES 03 ABRIL 6AM // INDURAL S.A. CITA MIERCOLES 03 ABRIL 11AM 747315 15,6 2;;;3/04/2019 11:00;INDURAL S.A;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-357434;;2/04/2019;2/04/2019;URBANO;SABANETA;MEDELLIN;ENVIGADO- MEDELLIN SODIMAC COL. S.A. (ENVIGADO) CITA MIERCOLES 03 ABRIL 6AM// AC CD TC UANTIOQUIA CITA CITA MIERCOLES 03 ABRIL 7-11AM 747338 8,6 2;;;3/04/2019 11:00;AC CD TC UANTIOQUIA;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-357435;;2/04/2019;2/04/2019;URBANO;SABANETA;RIONEGRO;RIONEGRO BAZAR DE LA CONSTRUCCION S.A CITA MIERCOLES 03 ABRIL 11AM // SODIMAC COL. S.A. (RIONEGRO) CITA MIERCOLES 03 ABRIL 7AM // MALLA CONSTRUCCIONES S.A.S 747367 9,4 3;;;3/04/2019 11:00;BAZAR DE LA CONSTRUCCION S.A.S;#¡REF!;SUMICOL;si;;;;;;;;;;;;;
S2-357436;;2/04/2019;2/04/2019;URBANO;SABANETA;MEDELLIN;SABANETA- MEDELLIN AC CD HC SABANETA CITA MIERCOLES 03 ABRIL 6AM-11AM  // AC CD TC GUAYABAL CITA MIERCOLES 03 ABRIL 7-9AM 747375 9,5 2;;;3/04/2019 11:00;AC CD HC SABANETA;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-357596;Confirmada;2/04/2019;2/04/2019;URBANO;SOPO;MADRID;TRASLADO DE OR -03 DE ABRIL CITA DE 6 AM A 11 AM;VS-807892;SPP601;3/04/2019 11:00;CEDI;#¡REF!;REVESTIMIENTO;NO;;TIEMPO DE ESTADÍA EN PLANTA MAYOR AL ESTABLECIDO;DISTRIBUCIÓN;;;;;;;;;;
S2-355760;Confirmada;30/03/2019;1/04/2019;CROSSDOCKING TRAMO 1;GIRARDOTA;MADRID;CITA CRITICA 03 DE ABRIL DE 6 AM A 12 M TRASLADO A SF OJO VA CON CADENA DE TRANSPORTE LLEVA VTC;;;3/04/2019 12:00;CEDI;#N/A;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-356417;Confirmada;31/03/2019;1/04/2019;CROSSDOCKING TRAMO 1;GIRARDOTA;MADRID;CITA CRITICA 03 DE ABRIL DE 6 AM A 12 M TRASLADO A SF OJO VA CON CADENA DE TRANSPORTE;VS-806500;TGK778;3/04/2019 12:00;CEDI;#N/A;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-357259;;2/04/2019;2/04/2019;URBANO;SOPO;BOGOTA;DISTRIBUIDORA METROCERAMICAS S.A.S-PRODIVERSOS FABIAN HERRERA JENNFER ROJAS-OPUS CONSTRUCCIONES-03 DE ABRIL CITA DE 6 AM A 12 M;;;3/04/2019 12:00;DISTRIBUIDORA METROCERAMICAS S.A.S;#¡REF!;REVESTIMIENTO;NO;;INCUMPLE TIEMPO DE CONTRATACIÓN (24 HRS DESPUÉS DE GENERADA LA SOLICITUD);OPERACIONES DE TRANSPORTE;;;;;;;;;;
S2-357261;;2/04/2019;2/04/2019;URBANO;SOPO;FUNZA;MAXCERAMICA ZIPAQUIRA-PRODIVERSOS NORMANDIA / CONS BOLIVAR-HATOGRANDE/CONST BOLIVAR-03 DE ABRIL CITA DE 6 AM A 12 M--OJO LAS OBRAS REQUIEREN DOCUMENTOS NIVEL 5;;;3/04/2019 12:00;PRODIVERSO;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-357263;Confirmada;2/04/2019;2/04/2019;URBANO;SOPO;MADRID;DISTRICERAMICAS BLAPER S.A.S.-PRODIVERSO HUERTAS-03 DE ABRIL CITA DE 6 AM A 12 M--OBRA REQUIERE DOCUMNTOS NIVEL 5;VS-807396;SPM166;3/04/2019 12:00;DISTRICERAMICAS BLAPER S.A.S.;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-357269;;2/04/2019;2/04/2019;URBANO;SOPO;SOACHA;PRODIVEROSOS AMARANTO REAL-ALBAHACA / BOLIVAR-03 DE ABRIL CITA DE 6 AM A 12 M--OJO OBRA ALBAHACA  REQUIERE DOCUMNTOS NIVEL 5;;;3/04/2019 12:00;PRODIVERSO;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-357271;;2/04/2019;2/04/2019;URBANO;SOPO;MADRID;PRODIVERSO URBANISMO ABUNDARA-CENTRAL DE MUESTRAS-03 DE ABRIL CITA DE 6 AM A 12 M;;;3/04/2019 12:00;PRODIVERSO;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-356442;Confirmada;31/03/2019;1/04/2019;CROSSDOCKING TRAMO 1;MADRID;GALAPA;CEDIS GALAPA: CITA CRITICA 03.04.2019_13HR //;VS-806522;SRP610;3/04/2019 13:00;CD GALAPA;#N/A;REVESTIMIENTO;NO;;VARADO;GESTIÓN PROVEEDORES;;;;;;;;;;
S2-357433;;2/04/2019;3/04/2019;URBANO;SABANETA;MEDELLIN;MEDELLIN CONSTRUTUBOS SAS CITA MIERCOLES 03 ABRIL 1 PM 747365 9,1 1;;;3/04/2019 13:00;CONSTRUTUBOS SAS;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-357440;;2/04/2019;3/04/2019;URBANO;SABANETA;MEDELLIN;ITAGUI -MEDELLIN TEXCOMERCIAL S.A.S. (ITAGUI) CITA MIERCOLES 03 ABRIL 10 AM // MUNDO ALIANZA S.A. CITA MIERCOLES 03 ABRIL 1 PM 747445 8,7 2;;;3/04/2019 13:00;MUNDO ALIANZA S.A.;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-357310;;2/04/2019;2/04/2019;URBANO;BARRANQUILLA;BARRANQUILLA;VEHICULO EN PLANCHA AC CD TC CALLE 30 CITA MIERCOLES 3 DE ABRIL 2 PM//UNIFEL;;;3/04/2019 14:00;AC CD TC CALLE 30;#¡REF!;SUMICOL;NO;;TIEMPO DE ESTADÍA EN PLANTA MAYOR AL ESTABLECIDO;DISTRIBUCIÓN;;;;;;;;;;
S2-357266;Confirmada;2/04/2019;2/04/2019;URBANO;SOPO;BOGOTA;AC CD TC SUBA-03 DE ABRIL CITA 6 PM OJO 6 DE LA TARDE;VS-807384;TLN286;3/04/2019 18:00;AC CD TC SUBA;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-358157;Confirmada;3/04/2019;3/04/2019;URBANO;SABANETA;MEDELLIN;MEDELLIN AC CD HC UNIVENTAS CITA MIERCOLES 03 ABRIL 8 PM 748257 9,5 1;VS-808368;CGZ806;3/04/2019 20:00;AC CD HC UNIVENTAS;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-358196;;3/04/2019;3/04/2019;URBANO;GIRARDOTA;MEDELLIN;CITA CRITICA  03   ABRIL    20:00  AC CD HC UNIVENTAS- CITA ABRIL 04 6 AM -- AC CD TC UANTIOQUIA-CITA 10 AM  AC CD TC GUAYABAL-BURO MILLA DE ORO / CONCONCRETO;;;3/04/2019 20:00;AC CD HC UNIVENTAS;#¡REF!;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-357293;;2/04/2019;3/04/2019;URBANO;GIRARDOTA;MEDELLIN;CITA AC UNIVENTAS EL DIA 3 DE ABRIL A LAS 9:00 PM MIERCOLES;;;3/04/2019 21:00;AC CD HC UNIVENTAS;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-356693;;1/04/2019;1/04/2019;NACIONAL;SOACHA;BUCARAMANGA;AC CD HC LA ROSITA CITA MIERCOLES 3 ABRIL 6:00 A.M// ARDISA CITA MIERCOLES 3 ABRIL 9:00 P.M//FUNAB;;;3/04/2019 21:00;ARDISA S.A.;DETALLISTA;SUMICOL;SI;;;;;;;;;;;;;
S2-356915;;1/04/2019;2/04/2019;NACIONAL;SOPO;GIRARDOTA;CITA MATERIALES SU COSNTRUCCION EL DIA 04 DE ABRIL  A LAS 5:00 AM JUEVES       CARGAR ESTIBADO LLAMARA A GUSTAVO 3127852316/OR;;;4/04/2019 5:00;MATERIALES SU CONSTRUCCION S.A;MAYORISTA ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-357180;;2/04/2019;2/04/2019;CROSSDOCKING TRAMO 1;SOPO;YUMBO;AC CD BODEGA CALI CITA JUEVES 04 DE ABRIL 5 AM // DESPUES ENTREGAR EN YUMBO MULA EN PLANCHA;;;4/04/2019 5:00;AC CD BODEGA CALI;ALMACENES CORONA;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-358364;;3/04/2019;3/04/2019;NACIONAL;SOPO;MEDELLIN;CITA MATERIALES SU COSNTRUCCION EL DIA 04 DE ABRIL  A LAS 5:00 AM VIERNES       CARGAR ESTIBADO LLAMARA A GUSTAVO 3127852316/BELLO SALA DIRECTO;;;4/04/2019 5:00;MATERIALES SU CONSTRUCCION S.A;#¡REF!;REVESTIMIENTO;NO;SIN ASIGNAR HV;INCUMPLE TIEMPO DE CONTRATACIÓN (24 HRS DESPUÉS DE GENERADA LA SOLICITUD);OPERACIONES DE TRANSPORTE;;;;;;;;;;
S2-356761;Confirmada;1/04/2019;2/04/2019;NACIONAL;SABANETA;SOACHA;CD SOACHA CITA JUEVES 4 DE ABRIL 6 AM;;;4/04/2019 6:00;CD SOACHA;#N/A;SUMICOL;SI;;;;;;;;;;;;;
S2-356917;;1/04/2019;2/04/2019;NACIONAL;SOPO;MEDELLIN;CITA SD INDUSTRIALES EL DIA 4 DE ABRIL A LAS 6:00 AM JUVES /AC UNIVENTAS 9:00 PM JUEVES 4 DE BARIL;;;4/04/2019 6:00;SD INDUSTRIALES;AUTOSERVICO ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-357780;;2/04/2019;3/04/2019;CROSSDOCKING TRAMO 2;YUMBO;CALI;AC CD TC CALI CITA JUEVES 04 DE ABRIL 6 AM    //  AC BODEGA CALI // FERREUNIVERSAL;;;4/04/2019 6:00;AC CD TC CALI;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-356918;;1/04/2019;2/04/2019;CROSSDOCKING TRAMO 1;SOPO;GIRARDOTA;CITA PARA CONSTRUIR EL DIA JUEVES          4  DE ABRIL  A LAS 6:00 AM CARGUE ESTIBADO/PLANCHA/FRONTAL/CITA CROOS LA VEGA 4 DE ABRIL JUEVES;;;4/04/2019 6:00;PARACONSTRUIR;MAYORISTA ;REVESTIMIENTO;NO;;CALAMIDAD DOMESTICA;GESTIÓN PROVEEDORES;;;;;;;;;;
S2-356920;;1/04/2019;2/04/2019;NACIONAL;GIRARDOTA;BARRANQUILLA;CITA CRITICA  04   ABRIL    6   AM  SODIMAC COL. S.A. (BARRANQUILLA CR 53)-ALONDRA - ALAMEDA DEL RIO-CEDI VIA 40-UNIFEL;;;4/04/2019 6:00;SD BARRANQUILLA;AUTOSERVICO ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-356924;Confirmada;1/04/2019;2/04/2019;NACIONAL;GIRARDOTA;CALI;CITA CRITICA  04   ABRIL    6   AM SODIMAC (TULUA)-CITA 05 ABRIL AC CD TC ALFONSO LOPEZ -ACABADOS ALFONSO LOPEZ-CASTELLANA;VS-807067;UFZ267;4/04/2019 6:00;SD TULUA;AUTOSERVICO ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-356926;;1/04/2019;2/04/2019;NACIONAL;GIRARDOTA;CALI;CITA CRITICA  04   ABRIL    6   AM  SODIMAC COL. S.A. (CALI NORTE)-CENTRO IDEAS LOPEZ-JORGE IVAN LOPEZ RAMOS;;;4/04/2019 6:00;SD CALI NORTE;AUTOSERVICO ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-356927;;1/04/2019;2/04/2019;NACIONAL;GIRARDOTA;SANTANDER DE QUILICHAO;CITA CRITICA  04   ABRIL    6   AM  SODIMAC COL. S.A. (CALI SUR)-AC CD BODEGA CALI-ALMACEN CENTRO ACABADOS SAS-L Y M CERAMICAS Y ACABADOS STDER QUILICH;;;4/04/2019 6:00;SD CALI SUR;AUTOSERVICO ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
